"disease","chiefdom","PHU","pop","epiweek","fyo","cas","dth"
" Malaria cases","Yoni","CHC  Mathoir","9999","2015-50","o","6",""
" Malaria cases","Yoni","CHC  Mathoir","9999","2015-50","u","21",""
" Malaria cases","Yoni","MCHP Rokimbi","9999","2015-50","o","6",""
" Malaria cases","Yoni","MCHP Rokimbi","9999","2015-50","u","49",""
" Malaria cases","Yoni","CHP Masengbeh","9999","2015-50","o","10",""
" Malaria cases","Yoni","CHP Masengbeh","9999","2015-50","u","27",""
"Malaria tested","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-50","o","14",""
"Malaria tested","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-50","u","15",""
"Malaria tested","Kholifa Rowalla","Masanga Hosp","9999","2015-50","o","3",""
"Malaria tested","Kholifa Rowalla","Masanga Hosp","9999","2015-50","u","12",""
"Malaria tested","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-50","o","",""
"Malaria tested","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-50","u","79",""
"Malaria tested","Kholifa Rowalla","MCHP Mabai","9999","2015-50","o","23",""
"Malaria tested","Kholifa Rowalla","MCHP Mabai","9999","2015-50","u","12",""
"Malaria tested","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-50","o","14",""
"Malaria tested","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-50","u","12",""
"Malaria tested","Kholifa Rowalla","MCHP Mayossoh","9999","2015-50","o","13",""
"Malaria tested","Kholifa Rowalla","MCHP Mayossoh","9999","2015-50","u","19",""
"Malaria tested","Kholifa Rowalla","MCHP Malone","9999","2015-50","o","13",""
"Malaria tested","Kholifa Rowalla","MCHP Malone","9999","2015-50","u","34",""
"Malaria tested","Kholifa Rowalla","CHP Mabom","9999","2015-50","o","8",""
"Malaria tested","Kholifa Rowalla","CHP Mabom","9999","2015-50","u","10",""
"Malaria tested","Kholifa Rowalla","MCHP Magbass","9999","2015-50","o","7",""
"Malaria tested","Kholifa Rowalla","MCHP Magbass","9999","2015-50","u","13",""
"Malaria tested","Kholifa Rowalla","MCHP Mamuntha","9999","2015-50","o","52",""
"Malaria tested","Kholifa Rowalla","MCHP Mamuntha","9999","2015-50","u","64",""
"Malaria tested","Kafe Simira","CHC Mabontor","9999","2015-50","o","10",""
"Malaria tested","Kafe Simira","CHC Mabontor","9999","2015-50","u","16",""
"Malaria tested","Kafe Simira","MCHP Mayassoh","9999","2015-50","o","11",""
"Malaria tested","Kafe Simira","MCHP Mayassoh","9999","2015-50","u","15",""
"Malaria tested","Kalansogoia","MCHP Kathombo","9999","2015-50","o","",""
"Malaria tested","Kalansogoia","MCHP Kathombo","9999","2015-50","u","16",""
"Malaria tested","Kalansogoia","MCHP Kemedugu","9999","2015-50","o","5",""
"Malaria tested","Kalansogoia","MCHP Kemedugu","9999","2015-50","u","32",""
"Malaria tested","Kalansogoia","MCHP Kamasaypana","9999","2015-50","o","50",""
"Malaria tested","Kalansogoia","MCHP Kamasaypana","9999","2015-50","u","40",""
"Malaria tested","Sambaya Bendugu","CHC Bendugu","9999","2015-50","o","9",""
"Malaria tested","Sambaya Bendugu","CHC Bendugu","9999","2015-50","u","16",""
"Malaria tested","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-50","o","18",""
"Malaria tested","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-50","u","25",""
"Malaria tested","Tane","CHC Matotoka","9999","2015-50","o","3",""
"Malaria tested","Tane","CHC Matotoka","9999","2015-50","u","20",""
"Malaria tested","Tane","MCHP Mathonkara","9999","2015-50","o","11",""
"Malaria tested","Tane","MCHP Mathonkara","9999","2015-50","u","25",""
"Malaria tested","Tane","MCHP Makrugbeh","9999","2015-50","o","18",""
"Malaria tested","Tane","MCHP Makrugbeh","9999","2015-50","u","25",""
"Malaria tested","Tane","MCHP Mathufullie","9999","2015-50","o","7",""
"Malaria tested","Tane","MCHP Mathufullie","9999","2015-50","u","20",""
"Malaria tested","Tane","MCHP Rosengbeh","9999","2015-50","o","5",""
"Malaria tested","Tane","MCHP Rosengbeh","9999","2015-50","u","11",""
"Malaria tested","Tane","MCHP Mangaybana","9999","2015-50","o","3",""
"Malaria tested","Tane","MCHP Mangaybana","9999","2015-50","u","10",""
"Malaria tested","Tane","MCHP Masankoro","9999","2015-50","o","3",""
"Malaria tested","Tane","MCHP Masankoro","9999","2015-50","u","3",""
"Malaria tested","Kunike Barina","CHC Makali","9999","2015-50","o","10",""
"Malaria tested","Kunike Barina","CHC Makali","9999","2015-50","u","28",""
"Malaria tested","Kunike Barina","MCHP Wonkibor","9999","2015-50","o","5",""
"Malaria tested","Kunike Barina","MCHP Wonkibor","9999","2015-50","u","15",""
"Malaria tested","Kunike Barina","MCHP Makoni Line","9999","2015-50","o","",""
"Malaria tested","Kunike Barina","MCHP Makoni Line","9999","2015-50","u","8",""
"Malaria tested","Kunike Barina","MCHP Mapamuri","9999","2015-50","o","12",""
"Malaria tested","Kunike Barina","MCHP Mapamuri","9999","2015-50","u","20",""
"Malaria tested","Kunike ","CHC Masingbi","9999","2015-50","o","2",""
"Malaria tested","Kunike ","CHC Masingbi","9999","2015-50","u","21",""
"Malaria tested","Kunike ","MCHP Mafulka","9999","2015-50","o","18",""
"Malaria tested","Kunike ","MCHP Mafulka","9999","2015-50","u","22",""
"Malaria tested","Kunike ","MCHP Petifuline","9999","2015-50","o","4",""
"Malaria tested","Kunike ","MCHP Petifuline","9999","2015-50","u","9",""
"Malaria tested","Kunike ","MCHP Masiaka","9999","2015-50","o","10",""
"Malaria tested","Kunike ","MCHP Masiaka","9999","2015-50","u","22",""
"Malaria tested","Kunike ","MCHP Matholley ","9999","2015-50","o","15",""
"Malaria tested","Kunike ","MCHP Matholley ","9999","2015-50","u","20",""
"Malaria tested","Kunike ","MCHP Fothaneh Bana","9999","2015-50","o","17",""
"Malaria tested","Kunike ","MCHP Fothaneh Bana","9999","2015-50","u","24",""
"Malaria tested","Kunike ","MCHP Magbanto Bana","9999","2015-50","o","10",""
"Malaria tested","Kunike ","MCHP Magbanto Bana","9999","2015-50","u","39",""
"Malaria tested","Kunike ","MCHP Maconteh Thama","9999","2015-50","o","6",""
"Malaria tested","Kunike ","MCHP Maconteh Thama","9999","2015-50","u","18",""
"Malaria tested","Gbonkolenken","Lion Heart Hospital","9999","2015-50","o","35",""
"Malaria tested","Gbonkolenken","Lion Heart Hospital","9999","2015-50","u","5",""
"Malaria tested","Gbonkolenken","CHC Yele","9999","2015-50","o","14",""
"Malaria tested","Gbonkolenken","CHC Yele","9999","2015-50","u","32",""
"Malaria tested","Gbonkolenken","CHC Mayepoh","9999","2015-50","o","20",""
"Malaria tested","Gbonkolenken","CHC Mayepoh","9999","2015-50","u","20",""
"Malaria tested","Gbonkolenken","CHP Makonkorie","9999","2015-50","o","8",""
"Malaria tested","Gbonkolenken","CHP Makonkorie","9999","2015-50","u","12",""
"Malaria tested","Gbonkolenken","MCHP Yeben","9999","2015-50","o","12",""
"Malaria tested","Gbonkolenken","MCHP Yeben","9999","2015-50","u","51",""
"Malaria tested","Gbonkolenken","MCHP Maraka","9999","2015-50","o","31",""
"Malaria tested","Gbonkolenken","MCHP Maraka","9999","2015-50","u","53",""
"Malaria tested","Gbonkolenken","MCHP Mathamp","9999","2015-50","o","10",""
"Malaria tested","Gbonkolenken","MCHP Mathamp","9999","2015-50","u","41",""
"Malaria tested","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-50","o","2",""
"Malaria tested","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-50","u","12",""
"Malaria tested","Gbonkolenken","MCHP Mansumana","9999","2015-50","o","14",""
"Malaria tested","Gbonkolenken","MCHP Mansumana","9999","2015-50","u","28",""
"Malaria tested","Gbonkolenken","MCHP Mabarr Polie","9999","2015-50","o","17",""
"Malaria tested","Gbonkolenken","MCHP Mabarr Polie","9999","2015-50","u","33",""
"Malaria tested","Gbonkolenken","MCHP Mafay","9999","2015-50","o","19",""
"Malaria tested","Gbonkolenken","MCHP Mafay","9999","2015-50","u","18",""
"Malaria tested","Gbonkolenken","MCHP Warrima","9999","2015-50","o","18",""
"Malaria tested","Gbonkolenken","MCHP Warrima","9999","2015-50","u","25",""
"Malaria tested","Gbonkolenken","CHC Manowo","9999","2015-50","o","9",""
"Malaria tested","Gbonkolenken","CHC Manowo","9999","2015-50","u","38",""
"Malaria tested","Kholifa Mabang","MCHP Mamansokafla","9999","2015-50","o","6",""
"Malaria tested","Kholifa Mabang","MCHP Mamansokafla","9999","2015-50","u","41",""
"Malaria tested","Malal Mara","CHC  Mara.","9999","2015-50","o","30",""
"Malaria tested","Malal Mara","CHC  Mara.","9999","2015-50","u","28",""
"Malaria tested","Malal Mara","MCHP Manewa","9999","2015-50","o","29",""
"Malaria tested","Malal Mara","MCHP Manewa","9999","2015-50","u","20",""
"Malaria tested","Malal Mara","MCHP Rochen malal","9999","2015-50","o","13",""
"Malaria tested","Malal Mara","MCHP Rochen malal","9999","2015-50","u","54",""
"Malaria tested","Malal Mara","MCHP Kiampkakolo","9999","2015-50","o","10",""
"Malaria tested","Malal Mara","MCHP Kiampkakolo","9999","2015-50","u","36",""
"Malaria tested","Yoni","CHC Hinistas Mile 91","9999","2015-50","o","7",""
"Malaria tested","Yoni","CHC Hinistas Mile 91","9999","2015-50","u","53",""
"Malaria tested","Yoni","MCHP Magboki Rd. 91","9999","2015-50","o","28",""
"Malaria tested","Yoni","MCHP Magboki Rd. 91","9999","2015-50","u","21",""
"Malaria tested","Yoni","MCHP Makeni Rokfula","9999","2015-50","o","15",""
"Malaria tested","Yoni","MCHP Makeni Rokfula","9999","2015-50","u","25",""
"Malaria tested","Yoni","CHC  Mathoir","9999","2015-50","o","6",""
"Malaria tested","Yoni","CHC  Mathoir","9999","2015-50","u","21",""
"Malaria tested","Yoni","MCHP Rokimbi","9999","2015-50","o","6",""
"Malaria tested","Yoni","MCHP Rokimbi","9999","2015-50","u","49",""
"Malaria tested","Yoni","CHP Masengbeh","9999","2015-50","o","10",""
"Malaria tested","Yoni","CHP Masengbeh","9999","2015-50","u","27",""
"Malaria Positive","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-50","o","14",""
"Malaria Positive","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-50","u","15",""
"Malaria Positive","Kholifa Rowalla","Masanga Hosp","9999","2015-50","o","2",""
"Malaria Positive","Kholifa Rowalla","Masanga Hosp","9999","2015-50","u","7",""
"Malaria Positive","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-50","o","",""
"Malaria Positive","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-50","u","34",""
"Malaria Positive","Kholifa Rowalla","MCHP Mabai","9999","2015-50","o","23",""
"Malaria Positive","Kholifa Rowalla","MCHP Mabai","9999","2015-50","u","12",""
"Malaria Positive","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-50","o","12",""
"Malaria Positive","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-50","u","12",""
"Malaria Positive","Kholifa Rowalla","MCHP Mayossoh","9999","2015-50","o","6",""
"Malaria Positive","Kholifa Rowalla","MCHP Mayossoh","9999","2015-50","u","12",""
"Malaria Positive","Kholifa Rowalla","MCHP Malone","9999","2015-50","o","6",""
"Malaria Positive","Kholifa Rowalla","MCHP Malone","9999","2015-50","u","26",""
"Malaria Positive","Kholifa Rowalla","CHP Mabom","9999","2015-50","o","8",""
"Malaria Positive","Kholifa Rowalla","CHP Mabom","9999","2015-50","u","10",""
"Malaria Positive","Kholifa Rowalla","MCHP Magbass","9999","2015-50","o","5",""
"Malaria Positive","Kholifa Rowalla","MCHP Magbass","9999","2015-50","u","9",""
"Malaria Positive","Kholifa Rowalla","MCHP Mamuntha","9999","2015-50","o","35",""
"Malaria Positive","Kholifa Rowalla","MCHP Mamuntha","9999","2015-50","u","51",""
"Malaria Positive","Kafe Simira","CHC Mabontor","9999","2015-50","o","9",""
"Malaria Positive","Kafe Simira","CHC Mabontor","9999","2015-50","u","12",""
"Malaria Positive","Kafe Simira","MCHP Mayassoh","9999","2015-50","o","8",""
"Malaria Positive","Kafe Simira","MCHP Mayassoh","9999","2015-50","u","15",""
"Malaria Positive","Kalansogoia","MCHP Kathombo","9999","2015-50","o","",""
"Malaria Positive","Kalansogoia","MCHP Kathombo","9999","2015-50","u","14",""
"Malaria Positive","Kalansogoia","MCHP Kemedugu","9999","2015-50","o","5",""
"Malaria Positive","Kalansogoia","MCHP Kemedugu","9999","2015-50","u","32",""
"Malaria Positive","Kalansogoia","MCHP Kamasaypana","9999","2015-50","o","28",""
"Malaria Positive","Kalansogoia","MCHP Kamasaypana","9999","2015-50","u","19",""
"Malaria Positive","Sambaya Bendugu","CHC Bendugu","9999","2015-50","o","9",""
"Malaria Positive","Sambaya Bendugu","CHC Bendugu","9999","2015-50","u","16",""
"Malaria Positive","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-50","o","14",""
"Malaria Positive","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-50","u","20",""
"Malaria Positive","Tane","CHC Matotoka","9999","2015-50","o","3",""
"Malaria Positive","Tane","CHC Matotoka","9999","2015-50","u","20",""
"Malaria Positive","Tane","MCHP Mathonkara","9999","2015-50","o","2",""
"Malaria Positive","Tane","MCHP Mathonkara","9999","2015-50","u","14",""
"Malaria Positive","Tane","MCHP Makrugbeh","9999","2015-50","o","18",""
"Malaria Positive","Tane","MCHP Makrugbeh","9999","2015-50","u","25",""
"Malaria Positive","Tane","MCHP Mathufullie","9999","2015-50","o","6",""
"Malaria Positive","Tane","MCHP Mathufullie","9999","2015-50","u","15",""
"Malaria Positive","Tane","MCHP Rosengbeh","9999","2015-50","o","5",""
"Malaria Positive","Tane","MCHP Rosengbeh","9999","2015-50","u","11",""
"Malaria Positive","Tane","MCHP Mangaybana","9999","2015-50","o","3",""
"Malaria Positive","Tane","MCHP Mangaybana","9999","2015-50","u","10",""
"Malaria Positive","Tane","MCHP Masankoro","9999","2015-50","o","2",""
"Malaria Positive","Tane","MCHP Masankoro","9999","2015-50","u","2",""
"Malaria Positive","Kunike Barina","CHC Makali","9999","2015-50","o","6",""
"Malaria Positive","Kunike Barina","CHC Makali","9999","2015-50","u","23",""
"Malaria Positive","Kunike Barina","MCHP Wonkibor","9999","2015-50","o","2",""
"Malaria Positive","Kunike Barina","MCHP Wonkibor","9999","2015-50","u","11",""
"Malaria Positive","Kunike Barina","MCHP Makoni Line","9999","2015-50","o","",""
"Malaria Positive","Kunike Barina","MCHP Makoni Line","9999","2015-50","u","8",""
"Malaria Positive","Kunike Barina","MCHP Mapamuri","9999","2015-50","o","11",""
"Malaria Positive","Kunike Barina","MCHP Mapamuri","9999","2015-50","u","17",""
"Malaria Positive","Kunike ","CHC Masingbi","9999","2015-50","o","2",""
"Malaria Positive","Kunike ","CHC Masingbi","9999","2015-50","u","20",""
"Malaria Positive","Kunike ","MCHP Mafulka","9999","2015-50","o","10",""
"Malaria Positive","Kunike ","MCHP Mafulka","9999","2015-50","u","15",""
"Malaria Positive","Kunike ","MCHP Petifuline","9999","2015-50","o","2",""
"Malaria Positive","Kunike ","MCHP Petifuline","9999","2015-50","u","8",""
"Malaria Positive","Kunike ","MCHP Masiaka","9999","2015-50","o","",""
"Malaria Positive","Kunike ","MCHP Masiaka","9999","2015-50","u","5",""
"Malaria Positive","Kunike ","MCHP Matholley ","9999","2015-50","o","15",""
"Malaria Positive","Kunike ","MCHP Matholley ","9999","2015-50","u","20",""
"Malaria Positive","Kunike ","MCHP Fothaneh Bana","9999","2015-50","o","7",""
"Malaria Positive","Kunike ","MCHP Fothaneh Bana","9999","2015-50","u","9",""
"Malaria Positive","Kunike ","MCHP Magbanto Bana","9999","2015-50","o","7",""
"Malaria Positive","Kunike ","MCHP Magbanto Bana","9999","2015-50","u","32",""
"Malaria Positive","Kunike ","MCHP Maconteh Thama","9999","2015-50","o","4",""
"Malaria Positive","Kunike ","MCHP Maconteh Thama","9999","2015-50","u","11",""
"Malaria Positive","Gbonkolenken","Lion Heart Hospital","9999","2015-50","o","35",""
"Malaria Positive","Gbonkolenken","Lion Heart Hospital","9999","2015-50","u","5","2"
"Malaria Positive","Gbonkolenken","CHC Yele","9999","2015-50","o","1",""
"Malaria Positive","Gbonkolenken","CHC Yele","9999","2015-50","u","18",""
"Malaria Positive","Gbonkolenken","CHC Mayepoh","9999","2015-50","o","15",""
"Malaria Positive","Gbonkolenken","CHC Mayepoh","9999","2015-50","u","18",""
"Malaria Positive","Gbonkolenken","CHP Makonkorie","9999","2015-50","o","6",""
"Malaria Positive","Gbonkolenken","CHP Makonkorie","9999","2015-50","u","12",""
"Malaria Positive","Gbonkolenken","MCHP Yeben","9999","2015-50","o","6",""
"Malaria Positive","Gbonkolenken","MCHP Yeben","9999","2015-50","u","18",""
"Malaria Positive","Gbonkolenken","MCHP Maraka","9999","2015-50","o","12",""
"Malaria Positive","Gbonkolenken","MCHP Maraka","9999","2015-50","u","29",""
"Malaria Positive","Gbonkolenken","MCHP Mathamp","9999","2015-50","o","5",""
"Malaria Positive","Gbonkolenken","MCHP Mathamp","9999","2015-50","u","28",""
"Malaria Positive","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-50","o","2",""
"Malaria Positive","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-50","u","12",""
"Malaria Positive","Gbonkolenken","MCHP Mansumana","9999","2015-50","o","14",""
"Malaria Positive","Gbonkolenken","MCHP Mansumana","9999","2015-50","u","28",""
"Malaria Positive","Gbonkolenken","MCHP Mabarr Polie","9999","2015-50","o","17",""
"Malaria Positive","Gbonkolenken","MCHP Mabarr Polie","9999","2015-50","u","33",""
"Malaria Positive","Gbonkolenken","MCHP Mafay","9999","2015-50","o","9",""
"Malaria Positive","Gbonkolenken","MCHP Mafay","9999","2015-50","u","13",""
"Malaria Positive","Gbonkolenken","MCHP Warrima","9999","2015-50","o","16",""
"Malaria Positive","Gbonkolenken","MCHP Warrima","9999","2015-50","u","23",""
"Malaria Positive","Gbonkolenken","CHC Manowo","9999","2015-50","o","8",""
"Malaria Positive","Gbonkolenken","CHC Manowo","9999","2015-50","u","15",""
"Malaria Positive","Kholifa Mabang","MCHP Mamansokafla","9999","2015-50","o","6",""
"Malaria Positive","Kholifa Mabang","MCHP Mamansokafla","9999","2015-50","u","10",""
"Malaria Positive","Malal Mara","CHC  Mara.","9999","2015-50","o","25",""
"Malaria Positive","Malal Mara","CHC  Mara.","9999","2015-50","u","24",""
"Malaria Positive","Malal Mara","MCHP Manewa","9999","2015-50","o","25",""
"Malaria Positive","Malal Mara","MCHP Manewa","9999","2015-50","u","18",""
"Malaria Positive","Malal Mara","MCHP Rochen malal","9999","2015-50","o","2",""
"Malaria Positive","Malal Mara","MCHP Rochen malal","9999","2015-50","u","20",""
"Malaria Positive","Malal Mara","MCHP Kiampkakolo","9999","2015-50","o","4",""
"Malaria Positive","Malal Mara","MCHP Kiampkakolo","9999","2015-50","u","22",""
"Malaria Positive","Yoni","CHC Hinistas Mile 91","9999","2015-50","o","7",""
"Malaria Positive","Yoni","CHC Hinistas Mile 91","9999","2015-50","u","53",""
"Malaria Positive","Yoni","MCHP Magboki Rd. 91","9999","2015-50","o","18",""
"Malaria Positive","Yoni","MCHP Magboki Rd. 91","9999","2015-50","u","14",""
"Malaria Positive","Yoni","MCHP Makeni Rokfula","9999","2015-50","o","15",""
"Malaria Positive","Yoni","MCHP Makeni Rokfula","9999","2015-50","u","25",""
"Malaria Positive","Yoni","CHC  Mathoir","9999","2015-50","o","3",""
"Malaria Positive","Yoni","CHC  Mathoir","9999","2015-50","u","15","1"
"Malaria Positive","Yoni","MCHP Rokimbi","9999","2015-50","o","6",""
